host_id,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,amenities,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,NumberOfVerfication,govermentIdentification,numberofamentities
270119516,109,1,3,7/16/2020,15,13,165,6/20/2019,within an hour,99%,97%,f,13,13,"['email', 'phone']",t,t,2,1,1,1,"{TV,Wifi,""Air conditioning"",""Pets allowed"",Elevator,Heating,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private entrance""}",28,1,1,1,28,1,246,28,56,86,3,100,10,10,10,10,10,10,t,2,no,16
293006819,112,1,6,10/20/2019,57,1,0,9/7/2019,N/A,N/A,91%,f,1,1,['phone'],t,f,2,1,0,0,"{TV,Wifi,""Air conditioning"",Kitchen,Gym,Elevator,Heating,Washer,Dryer,""Smoke alarm"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private living room"",""Private entrance"",""Hot water""}",3,1,1,3,3,1,3,0,0,0,6,100,10,10,10,10,10,9,f,1,no,21
176454641,115,2,9,11/13/2018,31,3,0,3/3/2018,N/A,N/A,88%,t,3,3,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,15,1,1,"{TV,Wifi,Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Private entrance""}",30,2,2,1125,1125,2,1125,0,0,0,0,84,10,10,10,10,10,8,f,7,yes,19
176454641,115,2,3,7/15/2018,11,3,0,3/3/2018,N/A,N/A,88%,t,3,3,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,15,1,1,"{TV,Wifi,Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard""}",30,2,2,1125,1125,2,1125,0,0,0,0,93,10,10,9,9,10,10,f,7,yes,33
74030177,115,30,2,7/22/2019,12,2,83,5/25/2016,N/A,N/A,80%,f,1,1,"['email', 'phone', 'facebook']",t,f,2,1,1,1,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Paid parking off premises"",Elevator,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Game console"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""EV charger"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",180,30,30,180,180,30,180,23,53,83,0,100,10,10,10,10,10,10,f,3,no,38
223368950,117,1,0,,,1,28,10/30/2018,N/A,N/A,N/A,f,0,0,"['email', 'phone']",t,f,1,1,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron}",2,1,1,2,2,1,2,28,28,28,0,,,,,,,,t,2,no,18
37850350,120,1,1,7/11/2015,2,1,0,7/8/2015,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,1,5,1,1,"{TV,Wifi,Kitchen,Heating,Dryer,""Smoke alarm"",Essentials}",1125,1,1,1125,1125,1,1125,0,0,0,0,100,10,10,10,10,10,10,f,6,yes,7
157426237,125,1,13,11/23/2019,5,1,121,11/4/2017,N/A,N/A,81%,t,1,1,"['email', 'phone']",t,f,1,1,1,0,"{TV,Wifi,""Air conditioning"",Kitchen,Gym,Elevator,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Laptop-friendly workspace"",""Hot water"",Refrigerator}",60,1,1,60,60,1,60,0,0,0,7,100,10,10,10,10,10,10,f,2,no,15
270119516,149,1,4,7/4/2020,5,13,167,6/20/2019,within an hour,99%,97%,f,13,13,"['email', 'phone']",t,t,4,1,1,2,"{TV,Wifi,""Air conditioning"",""Pets allowed"",Elevator,Heating,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private entrance""}",28,1,1,1,28,1,244,30,60,90,4,100,10,10,9,10,10,10,t,2,no,16
270119516,149,1,0,,,13,99,6/20/2019,within an hour,99%,97%,f,13,13,"['email', 'phone']",t,t,4,1,1,2,"{TV,Wifi,""Air conditioning"",""Pets allowed"",Elevator,Heating,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private entrance""}",28,1,1,1,28,1,243,30,54,64,0,,,,,,,,t,2,no,16
270119516,149,1,0,,,13,147,6/20/2019,within an hour,99%,97%,f,13,13,"['email', 'phone']",t,t,4,1,1,2,"{TV,Wifi,""Air conditioning"",""Pets allowed"",Elevator,Heating,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private entrance""}",28,1,1,1,28,1,24,30,57,87,0,,,,,,,,t,2,no,16
270119516,149,1,1,4/15/2020,29,13,138,6/20/2019,within an hour,99%,97%,f,13,13,"['email', 'phone']",t,t,4,1,1,2,"{TV,Wifi,""Air conditioning"",""Pets allowed"",Elevator,Heating,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private entrance""}",28,1,1,1,28,1,247,29,53,81,1,20,2,10,8,4,6,2,t,2,no,16
270119516,149,1,0,,,13,169,6/20/2019,within an hour,99%,97%,f,13,13,"['email', 'phone']",t,t,4,1,1,2,"{TV,Wifi,""Air conditioning"",""Pets allowed"",Elevator,Heating,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private entrance""}",28,1,1,1,28,1,244,18,41,70,0,,,,,,,,t,2,no,16
74030177,150,2,3,2/23/2020,3,2,89,5/25/2016,N/A,N/A,80%,f,1,1,"['email', 'phone', 'facebook']",t,f,2,1,1,0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Paid parking off premises"",Elevator,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Game console"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises"",""Trash can""}",56,2,2,56,56,2,56,29,59,89,3,100,10,10,10,10,10,10,f,3,no,35
270119516,159,1,2,7/26/2020,118,13,138,6/20/2019,within an hour,99%,97%,f,13,13,"['email', 'phone']",t,t,5,1,1,3,"{TV,Wifi,""Air conditioning"",""Pets allowed"",Elevator,Heating,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private entrance""}",28,1,1,1,28,1,244,27,51,79,2,100,10,9,10,10,10,8,t,2,no,16
17477818,175,30,0,,,1,365,6/30/2014,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba', 'work_email']",t,t,2,2,1,1,{},1125,30,30,1125,1125,30,1125,30,60,90,0,,,,,,,,f,6,no,0
29882720,185,2,1,7/19/2020,1,5,257,3/23/2015,within an hour,100%,98%,t,12,12,"['email', 'phone', 'reviews', 'offline_government_id', 'kba', 'selfie', 'government_id', 'identity_manual']",t,t,16,5,8,8,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Breakfast,""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Stove,""Long term stays allowed""}",1125,2,2,1125,1125,2,1125,25,53,83,1,60,4,10,10,6,6,6,f,8,yes,29
71747204,200,2,7,8/12/2018,14,4,0,5/13/2016,a few days or more,44%,79%,f,2,2,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",t,f,1,1,1,1,"{TV,Internet,Wifi,""Air conditioning"",""Free parking on premises"",Heating,""Family/kid friendly"",""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Host greets you""}",1125,2,2,1125,1125,2,1125,0,0,0,0,97,10,10,10,9,8,9,f,5,yes,14
288159488,29,1,1,9/30/2019,1,2,0,8/22/2019,N/A,N/A,100%,f,7,7,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,1,1,1,"{Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",Bathtub,""High chair"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}",1125,1,1,1125,1125,1,1125,0,0,0,1,100,10,8,8,10,10,10,t,6,yes,34
54266519,300,1,0,,,2,0,1/11/2016,N/A,N/A,N/A,f,2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,3,1,1,2,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace""}",1125,1,1,1125,1125,1,1125,0,0,0,0,,,,,,,,f,8,yes,23
54266519,300,4,0,,,2,0,1/11/2016,N/A,N/A,N/A,f,2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,3,1,1,1,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace""}",1125,4,4,1125,1125,4,1125,0,0,0,0,,,,,,,,f,8,yes,22
53951137,300,1,3,9/29/2019,24,1,0,1/9/2016,N/A,N/A,100%,f,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,2,1,1,"{TV,Wifi,Kitchen,""Free parking on premises"",""Smoking allowed"",Breakfast,Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron,""Laptop-friendly workspace"",""Hot water""}",1125,1,1,1125,1125,1,1125,0,0,0,2,100,10,9,10,10,9,9,t,8,yes,18
3547828,35,30,2,4/3/2017,4,11,365,9/12/2012,within a few hours,80%,25%,f,10,10,"['email', 'phone', 'google', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,t,1,1,1,1,"{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",""Self check-in"",Lockbox,""Private entrance"",""Hot water""}",365,30,30,365,365,30,365,30,60,90,0,90,10,9,10,10,10,10,f,7,yes,22
3547828,35,30,1,8/29/2019,9,11,76,9/12/2012,within a few hours,80%,25%,f,10,10,"['email', 'phone', 'google', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,t,1,1,1,1,"{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,Iron,""Laptop-friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Dishes and silverware"",""Cooking basics""}",365,30,30,365,365,30,365,16,46,76,1,80,10,8,10,10,10,10,f,7,yes,23
288159488,35,1,0,,,2,0,8/22/2019,N/A,N/A,100%,f,7,7,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,1,1,1,"{Wifi,Kitchen,""Free parking on premises"",Elevator,Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace""}",1125,1,1,1125,1125,1,1125,0,0,0,0,,,,,,,,t,6,yes,18
3547828,35,30,0,,,11,167,9/12/2012,within a few hours,80%,25%,f,10,10,"['email', 'phone', 'google', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,t,1,1,1,1,"{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,Iron,""Laptop-friendly workspace"",""Self check-in"",Lockbox,""Hot water""}",365,1,30,365,365,292,365,27,57,87,0,,,,,,,,f,7,yes,21
3547828,38,30,0,,,11,330,9/12/2012,within a few hours,80%,25%,f,10,10,"['email', 'phone', 'google', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,t,1,1,1,1,"{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,Iron,""Laptop-friendly workspace"",""Self check-in"",Lockbox,""Hot water"",Stove}",180,30,30,180,180,30,180,0,25,55,0,,,,,,,,f,7,yes,22
3547828,39,30,1,2/7/2020,17,11,358,9/12/2012,within a few hours,80%,25%,f,10,10,"['email', 'phone', 'google', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,t,1,1,1,1,"{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,Iron,""Laptop-friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Hot water"",Microwave,Refrigerator,""Dishes and silverware""}",164,30,30,164,164,30,164,23,53,83,1,80,8,10,10,10,10,8,f,7,yes,25
3547828,40,30,0,,,11,90,9/12/2012,within a few hours,80%,25%,f,10,10,"['email', 'phone', 'google', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,t,1,1,1,1,"{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Hot water""}",180,30,30,180,180,30,180,30,60,90,0,,,,,,,,f,7,yes,21
3547828,41,30,1,6/30/2020,1,11,87,9/12/2012,within a few hours,80%,25%,f,10,10,"['email', 'phone', 'google', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,t,1,1,1,1,"{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,Iron,""Laptop-friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Hot water"",""Coffee maker"",""Dishes and silverware"",""Patio or balcony"",""Garden or backyard""}",180,30,30,180,180,30,180,27,57,87,1,100,10,10,10,10,8,10,f,7,yes,26
3547828,41,30,0,,,11,154,9/12/2012,within a few hours,80%,25%,f,10,10,"['email', 'phone', 'google', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,t,1,1,1,0,"{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,Iron,""Laptop-friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Hot water"",""Coffee maker"",""Dishes and silverware""}",183,30,30,183,183,30,183,4,34,64,0,,,,,,,,f,7,yes,24
107693794,420,3,0,,,1,0,12/18/2016,N/A,N/A,N/A,f,1,1,"['email', 'phone']",t,f,4,1,0,2,"{""Air conditioning"",Kitchen,""Pets allowed"",Gym,""Pets live on this property"",Dog(s),Elevator,Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Bathtub}",5,3,3,5,5,3,5,0,0,0,0,,,,,,,,f,2,no,14
99568289,48,30,5,3/20/2020,44,2,178,10/14/2016,within an hour,100%,94%,f,4,4,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,1,1,1,1,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Elevator,""Hot tub"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop-friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed""}",1125,30,30,1125,1125,30,1125,28,58,88,5,100,10,10,10,10,10,10,f,7,yes,34
236011742,48,1,3,3/7/2019,17,1,0,1/12/2019,N/A,N/A,N/A,f,1,1,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,1,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,Washer,Dryer,""Smoke alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Paid parking on premises""}",1125,1,1,1125,1125,1,1125,0,0,0,0,67,7,7,10,10,10,10,t,5,yes,28
3547828,50,1,2,6/30/2019,12,11,365,9/12/2012,within a few hours,80%,25%,f,10,10,"['email', 'phone', 'google', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,t,1,1,1,1,"{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",""Self check-in"",Lockbox,""Hot water"",""Dishes and silverware""}",365,1,1,365,365,1,365,30,60,90,0,100,10,9,10,10,10,10,f,7,yes,20
16243418,50,1,320,3/10/2020,434,1,1,6/1/2014,N/A,N/A,97%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,2,1,1,1,"{Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",""Hot water"",""Bed linens"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",Other}",1125,1,1,1125,1125,1,1125,0,0,0,42,96,10,10,10,10,10,10,t,4,no,29
257651099,50,3,16,2/23/2020,112,2,90,4/23/2019,within a day,70%,85%,t,2,2,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,2,2,1,1,"{Wifi,Kitchen,Breakfast,""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Hot water"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",60,3,3,60,60,3,60,30,60,90,12,98,10,10,10,10,9,10,f,7,yes,26
3511580,54,1,364,3/18/2020,391,2,0,9/8/2012,N/A,N/A,100%,t,4,4,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'kba', 'government_id', 'work_email']",t,f,2,1,1,1,"{TV,Wifi,Kitchen,""Paid parking off premises"",Elevator,Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_50"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Paid parking on premises""}",29,1,1,29,29,1,29,0,0,0,43,97,10,10,10,10,10,9,f,8,yes,33
99143117,54,2,37,1/16/2018,99,4,0,10/10/2016,N/A,N/A,N/A,f,4,4,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{TV,Wifi,Kitchen,Gym,Elevator,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Bathtub,Other}",30,1,2,30,30,17,30,0,0,0,0,94,10,10,9,10,8,9,t,5,yes,15
