host_id,price,number_of_reviews,calculated_host_listings_count,availability_365,host_since_days,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,,host_identity_verified,accommodates,bathrooms,bedrooms,beds,avg_rm,availability_30,availability_60,availability_90,number_of_reviews_ltm,instant_bookable,NumberOfVerfication,govermentIdentification,numberofamentities
143583341,325,5,2,341,1200,f,0,0,t,1,f,10,25,2,5,10.66666667,19,47,77,5,t,2,no,32
78836518,329,56,7,352,1606,t,7,7,t,1,f,6,2,2,6,3.333333333,26,54,77,24,f,9,yes,48
45324128,329,1,1,0,1872,f,1,1,t,1,f,2,1,0,1,0.666666667,0,0,0,0,t,8,yes,20
301775154,342,0,24,359,397,f,14,14,t,1,f,6,2,2,5,3,27,57,87,0,t,6,yes,21
301775154,342,0,24,263,397,f,14,14,t,1,f,6,2,2,5,3,24,54,84,0,t,6,yes,17
301775154,342,0,24,262,397,f,14,14,t,1,f,6,2,2,5,3,25,53,83,0,t,6,yes,17
301775154,342,0,24,245,397,f,14,14,t,1,f,6,2,2,2,2,15,40,70,0,t,6,yes,19
301775154,342,0,24,354,397,f,14,14,t,1,f,6,2,2,5,3,24,53,83,0,t,6,yes,18
35435236,345,1,1,0,1983,f,1,1,t,1,t,5,2,2,3,2.333333333,0,0,0,0,f,4,no,22
344698209,349,11,4,70,200,f,11,11,t,1,f,8,2,3,8,4.333333333,13,40,70,11,t,6,yes,22
75258158,350,4,1,0,1625,f,1,1,t,1,t,2,1,1,1,1,0,0,0,0,f,5,no,15
10192110,350,14,19,18,2547,f,22,22,t,1,t,7,2,3,3,2.666666667,18,18,18,3,f,7,yes,35
17175334,350,0,1,0,2334,f,1,1,t,1,f,3,1,0,2,1,0,0,0,0,f,2,no,19
36764371,350,0,1,90,1966,f,0,0,t,1,t,4,1,1,1,1,30,60,90,0,t,8,yes,27
139740235,371,3,2,42,1221,f,2,2,t,1,f,5,2,2,2,2,29,42,42,0,t,3,no,25
92417850,387,10,4,43,1536,f,4,4,t,1,f,7,2,2,3,2.333333333,29,43,43,6,t,6,yes,38
92417850,395,2,4,0,1536,f,4,4,t,1,f,5,2,2,2,2,0,0,0,0,t,6,yes,28
260849503,395,2,1,0,553,f,1,1,t,1,t,4,2,2,2,2,0,0,0,0,t,7,yes,26
354448222,40,0,1,19,128,f,1,1,t,1,f,16,4,5,48,19,0,0,19,0,f,2,no,19
18767119,400,0,1,0,2304,f,1,1,t,1,f,3,2,2,2,2,0,0,0,0,f,4,no,20
30780666,400,8,1,0,2046,f,1,1,t,1,t,6,15,2,2,6.333333333,0,0,0,0,f,5,no,20
47289881,400,0,1,0,1847,f,1,1,t,1,t,4,2,2,2,2,0,0,0,0,t,5,no,12
2371102,400,1,1,83,3104,f,1,1,t,1,t,2,1,1,1,1,23,53,83,0,f,5,no,23
139771846,400,0,1,0,1220,f,1,1,t,1,f,1,2,2,2,2,0,0,0,0,t,3,no,18
140992138,400,0,1,90,1214,f,1,1,t,1,f,4,1,1,1,1,30,60,90,0,t,2,no,15
175958383,400,42,1,33,987,t,1,1,t,1,f,8,2,2,2,2,27,33,33,13,t,6,yes,49
10593337,400,1,1,0,2527,f,1,1,t,1,t,3,2,1,2,1.666666667,0,0,0,0,f,4,no,17
27158566,400,1,1,0,2109,f,1,1,t,1,f,4,1,1,1,1,0,0,0,0,f,4,no,18
126644161,422,18,41,0,1303,f,306,306,t,1,f,8,3,2,6,3.666666667,0,0,0,5,t,9,yes,22
68761013,425,0,1,0,1663,f,0,0,t,1,f,4,1,0,2,1,0,0,0,0,t,6,yes,15
3484713,425,3,1,177,2990,f,3,3,t,1,t,11,45,4,4,17.66666667,30,60,87,3,f,7,no,33
49449446,45,23,1,40,1820,f,0,0,t,1,f,3,1,0,2,1,5,13,40,23,f,7,yes,26
13348048,450,0,1,0,2429,f,1,1,t,1,f,3,1,0,1,0.666666667,0,0,0,0,f,6,yes,18
3752828,450,7,2,283,2961,t,2,2,t,1,t,4,2,2,2,2,0,0,8,3,t,5,no,29
193046551,450,2,1,180,894,f,1,1,t,1,f,5,1,2,3,2,30,60,90,0,t,5,yes,38
12320448,450,143,2,159,2460,t,5,5,t,1,t,8,2,3,5,3.333333333,11,39,69,62,t,6,no,45
12320448,450,122,2,160,2460,t,5,5,t,1,t,8,2,3,4,3,10,40,70,50,t,6,no,43
98669375,450,1,1,0,1497,f,1,1,t,1,f,2,1,0,1,0.666666667,0,0,0,0,t,2,no,12
269599867,450,1,1,26,513,t,2,2,t,1,f,3,15,2,1,6,20,26,26,1,t,5,yes,35
33948239,460,1,1,0,2001,f,1,1,t,1,t,4,1,1,1,1,0,0,0,0,t,5,no,16
37948589,500,0,1,0,1954,f,1,1,t,1,f,2,1,0,1,0.666666667,0,0,0,0,f,8,yes,0
28417171,500,0,1,0,2086,f,1,1,t,1,t,2,1,1,1,1,0,0,0,0,f,4,no,12
84752465,500,1,1,365,1577,f,1,1,t,1,f,2,1,1,1,1,30,60,90,0,t,2,no,12
15864659,500,0,1,362,2366,f,1,1,t,1,t,2,1,1,1,1,27,57,87,0,f,7,yes,23
29646721,500,0,1,0,2065,f,1,1,t,1,t,4,1,1,1,1,0,0,0,0,t,5,no,13
22482825,500,0,1,0,2222,f,1,1,t,1,t,3,1,1,2,1.333333333,0,0,0,0,f,5,no,13
48413460,500,37,3,146,1832,t,3,3,t,1,f,8,4,4,7,5,20,50,76,26,f,6,no,41
181001962,500,0,1,0,960,f,1,1,t,1,f,6,2,2,2,2,0,0,0,0,t,7,yes,18
116461421,500,0,1,178,1367,f,1,1,t,1,f,5,2,2,3,2.333333333,28,58,88,0,f,6,yes,20
335376877,500,0,1,179,275,f,1,1,t,1,f,4,1,0,,0.5,29,59,89,0,t,5,yes,19
19419089,525,3,1,25,2292,f,1,1,t,1,t,4,2,2,2,2,0,0,0,0,f,6,no,23
48413460,550,131,3,155,1832,t,3,3,t,1,f,8,3,4,7,4.666666667,20,47,69,30,f,6,no,54
62899813,550,123,1,86,1704,f,1,1,t,1,f,5,2,2,2,2,26,56,86,27,t,5,no,31
123120239,550,0,1,0,1325,f,1,1,t,1,t,4,1,1,1,1,0,0,0,0,t,5,no,19
74641910,550,1,1,365,1628,f,1,1,t,1,f,2,1,0,1,0.666666667,30,60,90,0,t,6,yes,13
68463251,599,94,1,238,1664,f,2,2,t,1,t,6,2,2,4,2.666666667,0,0,0,45,t,7,yes,27
83310882,599,1,1,0,1584,f,1,1,t,1,t,4,2,2,2,2,0,0,0,0,t,4,yes,19
253729759,6000,0,10,365,586,f,15,15,t,1,f,2,2,1,1,1.333333333,30,60,90,0,t,5,yes,8
21983712,60,1,1,0,2235,f,1,1,t,1,t,4,2,2,2,2,0,0,0,0,t,7,yes,21
152409628,600,0,1,0,1141,f,1,1,t,1,f,3,2,2,2,2,0,0,0,0,f,6,yes,2
107042219,61,56,5,353,1431,f,6,6,t,1,f,4,1,1,1,1,22,52,82,33,t,8,yes,35
107042219,62,87,5,345,1431,f,6,6,t,1,f,4,1,0,3,1.333333333,24,54,82,52,t,8,yes,35
6260688,625,0,1,0,2747,f,1,1,t,1,t,2,1,1,1,1,0,0,0,0,t,5,no,7
301775154,63,37,24,353,397,f,14,14,t,1,f,3,1,0,2,1,27,57,87,37,t,6,yes,18
139096082,65,42,1,0,1224,f,1,1,t,1,f,3,1,0,1,0.666666667,0,0,0,0,t,9,yes,34
256430911,65,0,7,2,575,f,1,1,t,1,f,4,2,2,2,2,0,0,0,0,f,6,yes,15
18587418,650,2,1,0,2306,f,1,1,t,1,t,5,2,2,2,2,0,0,0,0,f,4,no,13
174110658,67,8,1,300,997,t,1,1,t,1,f,3,1,0,2,1,0,0,25,4,f,7,yes,20
1105249,68,170,15,177,3358,t,15,15,t,1,f,2,1,0,1,0.666666667,27,57,87,22,t,8,yes,33
1105249,68,189,15,170,3358,t,15,15,t,1,f,2,1,0,1,0.666666667,20,50,80,40,t,8,yes,30
1105249,68,204,15,172,3358,t,15,15,t,1,f,2,1,0,1,0.666666667,22,52,82,36,t,8,yes,30
1105249,68,179,15,167,3358,t,15,15,t,1,f,2,1,0,1,0.666666667,22,47,77,37,t,8,yes,31
1105249,68,190,15,149,3358,t,15,15,t,1,f,2,1,0,1,0.666666667,20,47,71,42,t,8,yes,30
1105249,68,55,15,170,3358,t,15,15,t,1,f,3,1,0,1,0.666666667,20,50,80,32,t,8,yes,33
1105249,68,159,15,174,3358,t,15,15,t,1,f,2,1,0,1,0.666666667,24,54,84,29,t,8,yes,28
1105249,68,132,15,172,3358,t,15,15,t,1,f,2,1,0,1,0.666666667,22,52,82,31,t,8,yes,31
1105249,68,147,15,178,3358,t,15,15,t,1,f,2,1,0,1,0.666666667,27,57,87,42,t,8,yes,29
1105249,68,111,15,173,3358,t,15,15,t,1,f,2,1,0,1,0.666666667,23,53,83,35,t,8,yes,28
49031919,70,21,1,0,1825,f,1,1,t,1,t,4,1,0,1,0.666666667,0,0,0,0,t,6,no,40
9145424,70,12,2,0,2600,f,2,2,t,1,f,3,1,1,0,0.666666667,0,0,0,6,f,8,yes,21
301775154,70,28,24,245,397,f,14,14,t,1,f,3,1,0,2,1,10,38,44,28,t,6,yes,26
36753998,700,0,1,0,1967,f,1,1,t,1,t,4,2,2,1,1.666666667,0,0,0,0,t,6,yes,15
301775154,71,7,24,356,397,f,14,14,t,1,f,3,1,0,2,1,26,56,86,7,t,6,yes,17
92417850,72,2,4,67,1536,f,4,4,t,1,f,5,2,2,2,2,30,60,67,0,t,6,yes,33
39869874,74,17,1,0,1934,f,1,1,t,1,t,4,1,1,1,1,0,0,0,0,f,4,no,25
13308439,75,20,1,341,2430,t,1,1,t,1,f,4,1,0,2,1,6,36,66,3,f,8,yes,32
10003458,75,4,2,327,2555,t,6,6,t,1,t,2,1,0,1,0.666666667,0,22,52,1,f,4,no,17
89912853,75,7,1,142,1551,f,1,1,t,1,t,2,1,1,1,1,20,22,52,0,f,5,no,26
189058143,75,2,3,115,916,f,3,3,t,1,f,2,1,1,1,1,0,0,25,2,f,1,no,18
304416533,75,2,1,0,384,f,1,1,t,1,f,2,1,,1,1,0,0,0,2,f,6,yes,17
39474795,75,1,1,125,1938,f,0,0,t,1,f,2,1,0,1,0.666666667,1,1,1,1,f,7,yes,16
37994345,750,0,1,0,1953,f,1,1,t,1,f,6,2,1,1,1.333333333,0,0,0,0,f,3,no,19
117367553,77,3,1,0,1361,f,1,1,t,1,f,3,1,0,1,0.666666667,0,0,0,0,t,2,no,17
2680319,78,0,1,0,3068,f,2,2,t,1,f,2,1,0,1,0.666666667,0,0,0,0,f,5,no,6
1105249,78,123,15,159,3358,t,15,15,t,1,f,3,1,0,2,1,9,39,69,23,t,8,yes,34
1105249,78,31,15,159,3358,t,15,15,t,1,f,4,1,1,2,1.333333333,14,39,69,29,t,8,yes,32
224859198,78,5,39,0,735,f,39,39,t,1,f,2,1,0,1,0.666666667,0,0,0,5,t,4,no,32
63631146,78,1,1,89,1699,f,1,1,t,1,t,4,1,1,1,1,29,59,89,1,f,4,yes,25
40245255,79,1,1,326,1929,f,1,1,t,1,f,2,1,1,2,1.333333333,1,21,51,1,f,6,yes,44
338246547,79,9,1,147,263,f,1,1,t,1,f,6,1,0,3,1.333333333,7,31,61,9,f,6,yes,18
9075328,80,3,1,0,2604,f,1,1,t,1,t,3,1,1,1,1,0,0,0,0,t,4,no,16
16687084,80,6,3,206,2346,t,2,2,t,1,t,4,1,0,1,0.666666667,0,0,0,3,f,9,yes,14
3189406,80,4,3,217,3019,t,4,4,t,1,t,2,1,0,1,0.666666667,1,7,37,4,f,4,no,23
78165409,80,0,1,139,1610,f,2,2,t,1,f,2,1,1,1,1,0,19,49,0,f,3,no,14
37272011,800,0,1,0,1961,f,1,1,t,1,f,8,2,3,3,2.666666667,0,0,0,0,t,2,no,24
304341894,82,0,4,360,385,t,3517,3517,t,1,f,5,2,2,2,2,25,55,85,0,t,6,yes,32
77410729,83,14,1,0,1613,f,1,1,t,1,f,3,1,1,1,1,0,0,0,0,f,9,yes,20
10003458,85,3,2,122,2555,t,6,6,t,1,t,2,1,1,1,1,0,2,32,1,f,4,no,26
11692963,85,169,5,65,2481,f,5,5,t,1,f,4,1,1,1,1,29,59,65,32,f,5,no,35
79310439,85,20,17,0,1604,f,16,16,t,1,f,4,1,1,3,1.666666667,0,0,0,0,t,8,yes,21
224859198,85,18,39,0,735,f,39,39,t,1,f,2,1,0,1,0.666666667,0,0,0,18,t,4,no,32
100065856,85,17,2,341,1487,f,3,3,t,1,f,6,1,0,2,1,17,44,74,17,f,4,yes,19
332313169,85,2,1,121,286,f,1,1,t,1,f,2,1,0,1,0.666666667,0,0,0,2,f,5,yes,19
45855960,850,0,1,0,1865,f,1,1,t,1,f,2,1,1,1,1,0,0,0,0,f,4,yes,12
79310439,86,5,17,0,1604,f,16,16,t,1,f,4,1,1,2,1.333333333,0,0,0,0,t,8,yes,21
9062033,87,6,1,161,2604,t,1,1,t,1,t,2,1,1,1,1,11,41,71,3,f,4,no,36
253729759,875,0,10,365,586,f,15,15,t,1,f,4,2,2,2,2,30,60,90,0,t,5,yes,14
18170661,88,5,1,330,899,t,1,1,t,1,f,4,1,0,2,1,0,25,55,3,t,6,yes,40
224859198,88,13,39,0,735,f,39,39,t,1,f,2,1,1,1,1,0,0,0,13,t,4,no,31
224859198,88,9,39,0,735,f,39,39,t,1,f,2,1,0,1,0.666666667,0,0,0,9,t,4,no,32
302983692,88,2,2,0,392,f,5,5,t,1,f,2,1,1,1,1,0,0,0,2,t,4,yes,25
224859198,88,5,39,0,735,f,39,39,t,1,f,2,1,1,1,1,0,0,0,5,t,4,no,31
4392070,89,18,4,0,2892,f,4,4,f,0,t,2,1,0,0,0.333333333,0,0,0,2,f,7,yes,30
63296517,89,4,1,255,1702,f,1,1,t,1,f,2,1,1,1,1,10,40,70,0,f,3,no,24
10172501,89,206,4,63,2548,t,4,4,t,1,f,3,1,1,1,1,8,33,63,54,f,6,no,36
10172501,89,141,4,71,2548,t,4,4,t,1,f,3,1,1,1,1,11,41,71,59,f,6,no,39
36140381,89,9,1,22,1974,f,1,1,t,1,t,2,1,1,1,1,0,0,0,6,t,4,no,36
224859198,89,5,39,0,735,f,39,39,t,1,f,1,1,0,1,0.666666667,0,0,0,5,t,4,no,31
10254856,90,52,1,357,2544,f,1,1,t,1,t,4,2,2,2,2,22,52,82,3,t,6,no,26
14323540,90,7,1,0,2403,f,1,1,t,1,t,2,1,1,1,1,0,0,0,0,f,4,no,15
65835075,90,24,3,0,1682,f,3,3,t,1,f,4,1,1,2,1.333333333,0,0,0,0,t,5,no,34
31685613,90,121,1,312,2032,t,1,1,t,1,t,4,1,0,2,1,6,19,46,51,f,7,yes,37
56182982,90,16,2,0,1752,t,2,2,t,1,f,4,1,1,1,1,0,0,0,1,f,6,yes,39
79310439,90,1,17,0,1604,f,16,16,t,1,f,4,1,1,3,1.666666667,0,0,0,0,t,8,yes,23
224859198,90,6,39,0,735,f,39,39,t,1,f,2,1,0,1,0.666666667,0,0,0,6,t,4,no,32
224859198,90,4,39,0,735,f,39,39,t,1,f,2,1,0,1,0.666666667,0,0,0,4,t,4,no,32
147276739,90,0,44,81,1178,f,59,59,t,1,f,2,1,0,1,0.666666667,26,51,81,0,t,8,yes,20
274922473,900,0,1,365,491,f,0,0,t,1,f,4,2,2,2,2,30,60,90,0,t,2,no,18
224859198,91,6,39,0,735,f,39,39,t,1,f,2,1,0,1,0.666666667,0,0,0,6,t,4,no,32
86969630,92,5,2,90,1565,f,2,2,t,1,f,6,1,2,4,2.333333333,30,60,90,0,f,8,yes,17
79310439,93,2,17,0,1604,f,16,16,t,1,f,4,1,1,2,1.333333333,0,0,0,0,t,8,yes,22
115061182,930,2,1,180,1376,f,1,1,t,1,t,4,1,1,2,1.333333333,30,60,90,0,t,7,yes,20
79310439,94,21,17,0,1604,f,16,16,t,1,f,4,1,1,2,1.333333333,0,0,0,0,t,8,yes,21
100605868,95,5,15,33,1483,t,471,471,t,1,f,3,1,0,2,1,27,33,33,0,f,10,yes,36
34862137,95,9,1,0,1990,f,1,1,t,1,t,2,1,1,1,1,0,0,0,9,t,5,no,26
147276739,95,23,44,89,1178,f,59,59,t,1,f,2,1,0,1,0.666666667,30,59,89,23,t,8,yes,26
35661214,95,0,15,202,1980,f,51,51,t,1,t,8,1,2,4,2.333333333,0,0,0,0,t,6,yes,31
796593,96,4,13,330,3414,f,18,18,t,1,t,3,1,1,1,1,0,25,55,1,f,6,yes,44
224859198,96,10,39,0,735,f,39,39,t,1,f,4,1,0,2,1,0,0,0,10,t,4,no,31
70869069,97,7,1,0,1649,f,1,1,t,1,t,3,1,1,1,1,0,0,0,0,t,5,no,18
153559499,98,36,2,7,1133,t,5,5,t,1,t,4,1,0,1,0.666666667,2,7,7,36,f,8,yes,34
42789975,99,9,1,83,1903,f,1,1,t,1,t,2,1,0,1,0.666666667,23,53,83,9,f,6,yes,23
10595328,99,16,6,0,2526,f,270,270,t,1,t,3,1,0,2,1,0,0,0,0,f,7,yes,39
31214940,99,1,7,0,2039,t,365,365,t,1,t,3,1,0,2,1,0,0,0,0,f,4,no,15
65835075,99,34,3,0,1682,f,3,3,t,1,f,4,1,1,2,1.333333333,0,0,0,0,t,5,no,39
11692963,99,168,5,79,2481,f,5,5,t,1,f,3,1,1,1,1,19,49,79,23,t,5,no,37
12613718,99,6,12,0,2451,t,463,463,t,1,f,3,1,0,2,1,0,0,0,0,f,9,yes,19
120319391,99,28,1,0,1341,f,1,1,t,1,f,4,1,1,3,1.666666667,0,0,0,0,f,8,yes,35
12613718,99,3,12,0,2451,t,463,463,t,1,f,3,1,0,2,1,0,0,0,0,f,9,yes,17
35661214,99,9,15,364,1980,f,51,51,t,1,t,8,1,1,1,1,29,59,89,4,t,6,yes,22
12437252,99,19,1,0,2456,t,1,1,t,1,t,4,1,1,2,1.333333333,0,0,0,6,f,4,no,30
79310439,99,7,17,0,1604,f,16,16,t,1,f,4,1,1,2,1.333333333,0,0,0,0,t,8,yes,21
228618394,99,15,12,85,712,t,12,12,t,1,f,6,2,2,2,2,1,25,55,14,t,5,yes,45
228618394,99,10,12,84,712,t,12,12,t,1,f,6,2,2,2,2,0,24,54,9,t,5,yes,42
28247342,99,0,1,0,2089,f,1,1,t,1,f,6,1,0,1,0.666666667,0,0,0,0,t,4,no,15
37499744,99,30,3,206,1958,t,3,3,t,1,f,6,2,2,3,2.333333333,19,49,79,29,f,9,yes,34
228618394,99,28,12,87,712,t,12,12,t,1,f,6,2,2,3,2.333333333,3,27,57,28,t,5,yes,42
9784609,99,9,11,24,2566,t,10,10,t,1,f,6,2,2,2,2,0,0,0,9,f,6,no,50
63371690,99,2,1,341,1701,f,0,0,t,1,t,2,1,0,1,0.666666667,6,36,66,2,f,4,no,34
228618394,99,6,12,86,712,t,12,12,t,1,f,6,2,2,2,2,2,26,56,6,t,5,yes,47
60164363,99,3,1,130,1723,f,1,1,t,1,t,4,1,1,2,1.333333333,2,29,59,3,t,9,yes,20
4962900,999,7,4,357,2838,f,2014,2014,t,1,t,2,1,0,1,0.666666667,30,58,83,6,t,6,no,32
33954592,180,3,2,354,2001,f,6,6,t,1,t,6,25,2,5,10.66666667,20,50,80,3,f,9,yes,33
20586042,199,5,2,30,2270,t,4,4,t,1,f,6,35,3,4,14,0,0,0,0,f,9,yes,35
165935483,55,3,1,145,1042,f,0,0,t,1,f,2,1,1,2,1.333333333,0,25,55,3,f,6,yes,26
61654326,60,0,1,211,1713,f,0,0,t,1,f,1,1,0,1,0.666666667,1,2,32,0,f,4,no,30
168739623,65,15,1,5,1028,t,1,1,t,1,f,2,1,1,1,1,5,5,5,15,t,2,no,24
8800951,225,7,1,365,2618,f,1,1,t,1,t,4,1,1,2,1.333333333,30,60,90,1,t,6,no,40
138410441,50,0,1,0,1228,f,1,1,t,1,f,2,1,2,2,1.666666667,0,0,0,0,f,2,no,7
269361312,120,19,1,82,514,t,1,1,t,1,f,4,1,1,3,1.666666667,0,0,15,15,f,4,yes,29
8145866,120,7,1,83,2647,f,1,1,t,1,f,4,1,1,0,0.666666667,24,54,83,4,f,4,no,33
130954997,130,0,22,5,1274,f,21,21,t,1,f,4,1,2,2,1.666666667,5,5,5,0,f,4,no,20
36822542,135,6,2,208,1966,t,3,3,t,1,f,8,25,3,3,10.33333333,0,0,0,1,f,5,no,41
306561706,150,17,1,161,375,t,0,0,t,1,f,4,1,2,3,2,18,42,72,17,t,2,no,39
130954997,152,1,22,0,1274,f,21,21,t,1,f,4,2,3,3,2.666666667,0,0,0,1,f,4,no,27
331234548,169,23,1,311,290,f,2,2,t,1,f,16,3,5,9,5.666666667,4,29,49,23,t,7,yes,36
126644161,191,0,41,55,1303,f,306,306,t,1,f,2,1,1,1,1,0,0,0,0,t,9,yes,11
158102554,60,0,1,275,1099,f,0,0,t,1,f,3,1,2,2,1.666666667,0,0,27,0,f,2,no,9
327144016,100,2,1,0,304,f,0,0,t,1,f,4,1,1,2,1.333333333,0,0,0,2,f,2,no,15
227378771,120,0,1,27,719,f,0,0,t,1,f,4,25,2,2,9.666666667,23,27,27,0,f,2,no,28
1238568,125,26,1,0,3329,t,1,1,t,1,f,5,1,2,2,1.666666667,0,0,0,20,f,9,yes,33
3542187,140,17,1,0,2984,t,0,0,t,1,t,5,1,2,4,2.333333333,0,0,0,17,f,8,no,43
67813148,200,144,1,30,1669,t,1,1,t,1,t,5,0,2,4,2,15,16,16,26,t,7,yes,42
133942684,250,0,2,89,1254,f,2,2,t,1,f,6,1,3,4,2.666666667,30,60,89,0,t,2,no,24
95216506,275,17,3,56,1519,t,3,3,t,1,t,6,2,3,3,2.666666667,7,27,56,7,f,7,yes,47
106930807,57,6,1,0,1432,f,0,0,t,1,f,4,2,2,2,2,0,0,0,6,t,6,yes,32
14232897,70,8,1,0,2405,f,0,0,t,1,f,2,1,1,1,1,0,0,0,4,f,6,no,36
50373794,78,105,1,163,1807,t,1,1,t,1,t,3,1,1,2,1.333333333,20,44,74,29,t,5,no,16
7150259,79,89,1,232,2695,t,1,1,t,1,t,3,1,0,2,1,11,22,52,30,t,5,no,32
13373801,91,42,1,288,2428,t,1,1,t,1,t,2,1,1,2,1.333333333,0,0,14,6,f,4,no,39
49138544,149,1,1,0,1823,f,2,2,t,1,t,2,1,0,1,0.666666667,0,0,0,0,f,6,no,31
254826659,199,36,4,239,581,t,4,4,t,1,f,14,2,4,9,5,20,43,67,36,t,4,yes,37
67216330,250,6,2,27,1673,f,2,2,t,1,t,9,15,3,6,8,22,27,27,6,t,6,yes,13
22641796,29,18,3,0,2218,t,1,1,t,1,t,8,1,2,4,2.333333333,0,0,0,18,t,5,yes,30
129182730,298,7,1,67,1286,f,2,2,t,1,f,13,3,4,5,4,20,36,53,7,f,3,no,35
71747204,360,4,4,0,1644,f,2,2,t,1,f,10,15,3,6,8,0,0,0,4,f,5,yes,30
266198161,49,29,4,179,527,f,4,4,t,1,f,3,15,1,1,5.666666667,30,60,90,22,f,3,no,33
107123866,61,67,1,0,1430,f,1,1,t,1,f,3,1,1,1,1,0,0,0,53,f,1,no,30
266198161,69,31,4,89,527,f,4,4,t,1,f,3,15,1,1,5.666666667,30,60,89,23,f,3,no,32
266198161,74,1,4,365,527,f,4,4,t,1,f,2,15,1,1,5.666666667,30,60,90,1,f,3,no,32
266198161,79,37,4,179,527,f,4,4,t,1,f,3,15,1,1,5.666666667,30,60,90,20,f,3,no,31
67216330,869,0,2,4,1673,f,2,2,t,1,t,10,3,4,6,4.333333333,4,4,4,0,t,6,yes,18
39098970,105,131,4,91,1941,t,2,2,t,1,f,6,1,2,4,2.333333333,21,36,63,36,f,8,yes,29
95550,140,19,1,0,3892,t,0,0,t,1,t,6,1,2,3,2,0,0,0,19,t,7,yes,50
2845355,160,125,1,193,3051,t,1,1,t,1,t,8,2,3,4,3,3,29,47,27,f,5,no,48
268340160,166,17,1,143,518,t,1,1,t,1,f,8,25,3,3,10.33333333,24,54,84,13,f,5,yes,35
253959397,175,35,1,67,585,t,1,1,t,1,f,9,2,3,6,3.666666667,8,38,67,26,f,6,yes,37
348941997,200,0,1,179,159,f,0,0,t,1,f,6,25,2,3,10,30,60,90,0,t,6,yes,27
29343672,225,62,1,22,2070,f,3,3,t,1,t,12,3,4,7,4.666666667,7,7,22,6,f,10,yes,17
4792254,239,59,1,76,2852,f,1,1,t,1,t,6,2,3,4,3,17,47,76,3,f,5,no,38
87137818,277,4,1,225,1565,f,1,1,t,1,f,14,2,4,4,3.333333333,0,15,45,3,t,6,yes,45
259751162,55,27,1,0,558,t,0,0,t,1,f,4,1,0,2,1,0,0,0,27,t,2,no,19
82000226,59,190,4,151,1590,t,5,5,t,1,t,2,1,1,1,1,17,44,73,47,f,7,yes,43
292991393,60,45,2,49,432,t,2,2,t,1,f,3,1,1,2,1.333333333,0,19,43,45,f,4,yes,23
7965802,62,7,2,62,2656,f,2,2,t,1,f,2,1,1,1,1,26,56,62,7,f,7,no,13
7762052,65,90,2,348,2665,t,2,2,t,1,f,2,1,1,2,1.333333333,15,43,73,40,f,4,no,24
85531407,65,61,1,44,1573,t,1,1,t,1,f,2,1,1,2,1.333333333,0,15,44,29,f,6,yes,33
164563259,70,18,1,115,1051,t,0,0,t,1,f,3,1,1,1,1,1,18,48,18,t,2,no,30
7965802,85,118,2,166,2656,f,2,2,t,1,f,2,1,1,1,1,19,48,77,60,f,7,no,23
332916162,159,0,1,0,284,f,0,0,t,1,f,6,25,3,4,10.66666667,0,0,0,0,f,3,yes,44
48986888,220,17,1,0,1825,f,1,1,t,1,f,8,25,3,8,12,0,0,0,0,f,5,no,38
196065081,1000,1,1,0,880,f,2,2,t,1,f,2,1,2,2,1.666666667,0,0,0,1,f,4,yes,17
271250582,1200,1,1,90,506,f,1,1,t,1,f,8,1,0,1,0.666666667,30,60,90,1,t,2,no,8
12301807,100,2,1,234,2461,f,1,1,t,1,t,2,1,1,1,1,0,0,0,0,f,4,no,23
20940023,100,2,1,0,2261,f,1,1,f,0,t,3,1,1,1,1,0,0,0,0,f,4,no,20
48797556,100,3,1,0,1828,f,2,2,t,1,t,4,1,2,2,1.666666667,0,0,0,1,t,6,yes,30
29286398,100,0,70,363,2071,f,59,59,t,1,t,2,1,0,1,0.666666667,28,58,88,0,f,5,no,20
16687084,100,0,3,164,2346,t,2,2,t,1,t,3,1,1,1,1,0,6,36,0,f,9,yes,17
51105162,102,21,3,0,1798,t,2,2,t,1,f,5,1,1,1,1,0,0,0,21,f,9,yes,30
29286398,103,1,70,363,2071,f,59,59,t,1,t,2,1,0,1,0.666666667,28,58,88,0,f,5,no,35
209758006,107,95,1,128,820,t,1,1,t,1,f,3,1,1,1,1,8,33,60,68,t,7,yes,36
357873309,109,0,1,21,113,f,0,0,t,1,f,4,1,2,2,1.666666667,0,0,0,0,t,1,no,10
20093548,110,388,3,65,2280,f,4,4,t,1,t,2,1,0,1,0.666666667,9,35,65,67,t,9,yes,41
29286398,110,0,70,363,2071,f,59,59,t,1,t,2,1,1,1,1,28,58,88,0,f,5,no,36
152271460,110,169,6,53,1142,t,24,24,t,1,f,2,1,0,1,0.666666667,14,44,53,53,f,5,yes,32
130954997,111,1,22,90,1274,f,21,21,t,1,f,4,1,0,1,0.666666667,30,60,90,1,f,4,no,41
171995626,113,5,2,0,1010,f,3,3,t,1,f,2,1,1,1,1,0,0,0,2,f,7,yes,41
29286398,114,1,70,364,2071,f,59,59,t,1,t,4,1,1,1,1,29,59,89,0,f,5,no,23
29286398,114,0,70,241,2071,f,59,59,t,1,t,2,1,1,1,1,28,34,34,0,f,5,no,32
29286398,114,0,70,363,2071,f,59,59,t,1,t,2,1,1,1,1,28,58,88,0,f,5,no,18
