host_id,price,number_of_reviews,calculated_host_listings_count,availability_365,host_since_days,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,avg_rm,availability_30,availability_60,availability_90,number_of_reviews_ltm,instant_bookable,NumberOfVerfication,govermentIdentification,numberofamentities
86208228,50,1,2,0,1568,f,2,t,f,1,1,1,1,1,0,0,0,0,f,4,yes,29
59353825,50,1,1,0,1727,f,1,t,f,2,15,1,1,5.666666667,0,0,0,1,t,7,yes,40
25673488,50,1,1,0,2135,t,7,t,t,2,1,1,1,1,0,0,0,1,f,6,no,43
10135649,52,26,1,43,2548,f,1,t,t,2,1,1,1,1,0,13,43,5,f,5,no,27
20809930,55,0,1,365,2262,f,1,t,t,1,1,1,1,1,30,60,90,0,f,6,yes,18
84486308,55,96,1,0,1576,t,1,t,f,2,1,1,1,1,0,0,0,0,t,8,yes,18
286242618,55,9,1,208,452,f,1,t,f,2,1,1,1,1,0,0,0,9,t,6,yes,52
77756458,55,4,1,248,1610,f,1,t,f,2,1,1,1,1,0,0,22,4,f,3,no,21
9297264,59,10,1,0,2590,f,1,t,t,2,1,1,1,1,0,0,0,1,f,5,no,15
48989695,60,6,1,324,1823,f,1,t,f,1,25,1,1,9,0,19,49,4,f,6,yes,22
93217648,60,34,4,0,1530,t,4,t,f,2,1,1,1,1,0,0,0,4,t,3,no,28
106843158,60,5,2,360,1431,t,1,t,t,4,1,2,2,1.666666667,25,55,85,5,f,9,yes,27
55964408,60,0,1,0,1752,f,0,t,t,1,1,1,,1,0,0,0,0,t,5,no,17
12384860,65,33,2,300,2456,f,2,t,t,1,1,1,1,1,0,0,25,6,f,4,no,7
73347124,65,16,3,177,1633,t,6,t,t,1,1,1,2,1.333333333,0,0,0,4,f,7,yes,35
242509487,65,42,1,25,638,t,1,t,f,2,15,1,1,5.666666667,0,0,25,28,t,5,yes,37
304271382,65,0,1,365,383,f,3,t,t,1,1,1,1,1,30,60,90,0,t,5,yes,13
199459538,67,7,5,0,862,f,6,t,f,1,1,1,1,1,0,0,0,0,t,2,no,24
16593200,69,4,2,344,2346,t,1,t,t,2,1,1,1,1,11,41,69,4,f,7,yes,17
106843158,70,5,2,322,1431,t,1,t,t,2,1,1,1,1,0,17,47,5,t,9,yes,25
139153957,73,124,1,87,1222,t,1,t,f,2,1,1,1,1,27,57,87,21,f,3,no,31
14753013,75,9,1,336,2390,f,1,t,t,1,15,1,1,5.666666667,29,59,89,1,f,6,no,28
45071277,75,5,1,55,1873,f,1,t,f,2,15,1,1,5.666666667,0,25,55,2,f,4,yes,25
155048477,75,59,1,0,1119,t,1,t,f,2,15,1,1,5.666666667,0,0,0,8,t,7,yes,40
93217648,75,4,4,208,1530,t,4,t,f,2,1,1,1,1,0,0,0,1,t,3,no,22
112938392,75,1,1,178,1387,f,1,t,f,2,15,1,1,5.666666667,28,58,88,0,t,2,no,21
71016371,75,0,2,0,1647,f,1,t,t,1,1,1,1,1,0,0,0,0,t,6,no,18
35902840,75,0,1,0,1975,f,0,t,f,3,15,1,2,6,0,0,0,0,t,2,no,20
199459538,76,3,5,0,862,f,6,t,f,1,1,1,1,1,0,0,0,0,f,2,no,34
27716778,80,18,1,0,2097,f,0,t,t,2,1,1,1,1,0,0,0,2,f,5,no,27
263307183,80,13,2,90,539,t,1,t,f,2,1,1,1,1,30,60,90,8,f,2,no,29
126341244,88,1,3,179,1303,f,2,t,f,2,15,1,1,5.666666667,29,59,89,1,f,6,yes,27
60960633,89,0,3,364,1716,t,7,t,f,2,1,1,0,0.666666667,29,59,89,0,f,6,yes,27
45762793,89,1,1,365,1864,f,1,t,f,4,1,1,3,1.666666667,30,60,90,1,f,5,no,17
251699431,9999,0,1,0,593,f,1,t,f,2,1,1,1,1,0,0,0,0,f,1,no,14
16593200,90,38,2,352,2346,t,1,t,t,1,1,1,1,1,17,47,77,8,f,7,yes,23
119975921,95,0,2,0,1342,f,2,t,t,3,1,1,2,1.333333333,0,0,0,0,t,9,yes,34
194212177,95,2,1,358,886,f,1,t,f,2,1,1,2,1.333333333,23,53,83,0,f,4,yes,23
60960633,99,5,3,365,1716,t,7,t,f,2,1,1,2,1.333333333,30,60,90,3,t,6,yes,27
148342493,27,29,2,265,1168,f,2,t,f,1,1,1,1,1,26,56,86,0,f,8,yes,18
148342493,45,16,2,276,1168,f,2,t,f,1,1,1,2,1.333333333,29,59,89,0,f,8,yes,25
127070543,75,61,2,0,1298,t,2,t,f,2,1,1,1,1,0,0,0,20,f,5,yes,48
230736363,30,8,1,359,696,t,1,t,f,2,1,1,1,1,25,55,85,8,f,5,yes,24
10354847,40,18,1,0,2536,f,0,t,t,2,1,1,1,1,0,0,0,10,f,7,yes,24
10676305,45,171,3,12,2520,t,4,t,f,2,1,1,1,1,0,7,12,14,t,4,no,31
7501799,45,17,1,88,2675,f,1,t,t,2,1,1,1,1,29,59,88,0,f,4,no,17
28121517,49,2,1,0,2089,f,1,t,f,1,1,1,1,1,0,0,0,2,f,7,yes,16
31627763,50,215,1,303,2030,f,1,t,t,2,1,1,1,1,0,0,28,33,f,5,no,22
2022351,50,105,6,357,3149,f,6,t,f,2,1,1,1,1,29,59,89,40,t,7,yes,34
2022351,50,126,6,357,3149,f,6,t,f,2,1,1,1,1,29,59,89,44,f,7,yes,34
2022351,500,108,6,349,3149,f,6,t,f,2,1,1,1,1,21,51,81,30,t,7,yes,34
43022291,55,41,1,363,1898,f,1,t,f,2,1,1,1,1,28,58,88,0,f,5,yes,13
45256061,60,202,2,50,1870,t,2,t,t,2,1,1,0,0.666666667,1,20,50,34,t,4,no,23
32693411,60,0,1,0,2016,f,0,t,t,2,1,1,1,1,0,0,0,0,f,4,no,22
200890335,75,0,1,0,856,f,1,t,f,1,1,1,1,1,0,0,0,0,f,2,no,17
68425727,75,20,2,0,1663,f,2,t,f,1,1,1,1,1,0,0,0,12,f,6,no,18
45256061,79,0,2,56,1870,t,2,t,t,4,1,2,2,1.666666667,1,27,56,0,f,4,no,20
11827593,80,18,1,22,2475,t,1,t,f,2,25,1,1,9,0,0,0,1,t,8,yes,25
2022351,85,115,6,358,3149,f,6,t,f,4,1,1,2,1.333333333,30,60,90,38,f,7,yes,34
131464597,100,3,1,179,1268,f,1,t,f,1,15,1,2,6,30,60,90,0,t,3,no,23
169122634,100,64,1,0,1024,f,3,t,f,2,1,1,1,1,0,0,0,4,f,6,yes,35
23360671,100,19,1,94,2197,t,0,t,t,2,1,0,1,0.666666667,0,26,56,18,t,5,no,31
2085733,105,0,1,0,3140,f,1,t,t,2,1,1,1,1,0,0,0,0,f,4,no,9
56003150,125,33,1,0,1751,t,1,t,t,5,1,2,3,2,0,0,0,6,f,9,yes,42
211892140,225,0,4,263,807,t,5,t,f,6,2,2,2,2,24,54,84,0,f,4,yes,26
6307532,35,13,1,0,2742,t,1,t,f,2,1,1,1,1,0,0,0,3,f,6,yes,26
37992269,40,0,1,0,1951,f,1,t,t,1,1,1,1,1,0,0,0,0,f,6,no,10
66132196,40,24,1,0,1679,f,1,t,t,2,1,1,1,1,0,0,0,0,f,6,no,19
30442654,45,114,1,47,2050,t,1,t,t,3,1,1,2,1.333333333,0,25,47,31,t,4,no,25
7270355,47,61,4,316,2687,t,4,t,t,3,1,1,1,1,2,12,41,5,t,6,no,36
10574786,49,7,2,296,2526,f,0,t,f,2,1,1,1,1,20,50,80,7,t,5,no,22
41075338,50,168,2,4,1919,t,2,t,f,2,1,1,1,1,4,4,4,20,f,5,no,35
311600,50,3,1,0,3627,f,1,t,t,2,1,1,1,1,0,0,0,0,f,6,no,18
38853687,50,0,1,0,1942,f,0,t,f,2,1,1,0,0.666666667,0,0,0,0,t,8,yes,29
72805096,50,20,2,0,1636,t,2,t,f,2,1,1,1,1,0,0,0,0,f,8,yes,37
7270355,52,45,4,208,2687,t,4,t,t,3,1,1,1,1,0,0,0,3,t,6,no,38
118407368,55,1,1,0,1352,f,1,t,f,3,1,1,1,1,0,0,0,0,t,6,yes,21
7270355,55,9,4,207,2687,t,4,t,t,3,1,1,1,1,0,0,0,9,t,6,no,33
5958063,60,42,1,236,2765,f,1,t,f,2,1,1,1,1,0,0,0,1,f,8,yes,37
72805096,60,38,2,0,1636,t,2,t,f,2,1,1,1,1,0,0,0,3,f,8,yes,39
187155,63,19,2,0,3755,f,2,t,t,2,1,1,1,1,0,0,0,0,f,5,no,23
27657381,65,2,1,0,2098,f,1,t,f,2,1,1,1,1,0,0,0,2,t,8,yes,25
45247495,69,21,1,1,1870,t,4,t,t,2,1,1,0,0.666666667,1,1,1,2,t,7,yes,28
22930317,69,0,1,0,2209,f,1,t,f,1,1,1,1,1,0,0,0,0,t,7,yes,15
32868251,70,0,1,0,2014,f,1,t,t,2,1,2,2,1.666666667,0,0,0,0,t,6,no,13
22602974,70,1,2,0,2217,t,2,t,f,2,15,1,1,5.666666667,0,0,0,0,t,7,yes,17
68705937,70,16,1,61,1661,t,0,t,f,2,1,1,2,1.333333333,0,0,0,16,t,6,yes,27
211892140,70,0,4,268,807,t,5,t,f,2,15,1,1,5.666666667,29,59,89,0,f,4,yes,20
311667965,75,1,1,365,353,f,1,t,f,2,1,1,1,1,30,60,90,1,t,4,yes,27
906803,76,1,1,0,3388,f,1,t,t,2,1,1,1,1,0,0,0,0,f,6,no,18
89847657,85,94,1,0,1549,f,1,t,t,2,15,1,1,5.666666667,0,0,0,2,f,6,yes,32
10193959,120,15,4,5,2545,t,4,t,f,2,1,1,1,1,5,5,5,3,t,6,no,20
10193959,150,2,4,0,2545,t,4,t,f,2,3,1,1,1.666666667,0,0,0,0,t,6,no,21
95984465,195,4,2,90,1512,t,4,t,f,4,2,2,2,2,30,60,90,0,f,10,yes,18
29353132,20,81,2,0,2067,t,2,t,t,1,1,1,1,1,0,0,0,26,t,4,no,18
8706414,200,4,3,332,2620,f,3,t,f,1,1,1,1,1,0,27,57,2,f,6,yes,55
29353132,22,25,2,0,2067,t,2,t,t,1,1,1,1,1,0,0,0,5,t,4,no,18
183816617,29,169,1,27,944,f,1,t,f,1,1,1,1,1,0,0,0,66,t,2,no,17
10356250,31,25,2,357,2536,t,2,t,t,1,1,1,1,1,22,52,82,3,f,6,yes,26
10356250,32,37,2,345,2536,t,2,t,t,1,1,1,1,1,10,40,70,7,f,6,yes,31
2039313,35,5,1,361,3147,f,1,t,t,1,15,1,1,5.666666667,26,56,86,0,f,4,no,2
30654303,35,13,3,0,2046,f,2,t,f,2,1,1,1,1,0,0,0,0,t,3,no,23
145500017,35,1,1,0,1187,f,1,t,f,1,1,1,1,1,0,0,0,1,f,3,no,18
708301,36,52,1,55,3435,t,1,t,t,1,2,1,1,1.333333333,0,26,55,5,f,5,no,38
57469057,36,4,1,0,1740,f,1,t,t,2,15,1,1,5.666666667,0,0,0,0,f,5,no,21
179188105,36,13,2,0,968,t,2,t,f,2,1,1,1,1,0,0,0,8,f,2,no,43
73664426,38,136,2,317,1632,t,3,t,t,2,1,1,1,1,3,12,42,35,t,7,yes,35
30654303,39,12,3,0,2046,f,2,t,f,1,1,1,1,1,0,0,0,0,t,3,no,15
211879257,39,146,2,3,807,t,3,t,f,1,1,1,1,1,1,3,3,81,f,6,yes,29
211879257,39,101,2,1,807,t,3,t,f,1,1,1,1,1,0,1,1,53,f,6,yes,26
16308848,40,17,2,365,2353,f,2,t,t,1,1,1,1,1,30,60,90,0,f,6,no,39
16308848,40,3,2,179,2353,f,2,t,t,1,15,1,1,5.666666667,30,60,90,0,f,6,no,25
122083608,40,141,1,50,1329,t,1,t,f,4,1,1,3,1.666666667,0,22,38,39,f,9,yes,41
10411314,40,10,1,0,2534,f,1,t,t,2,1,1,1,1,0,0,0,0,f,4,no,22
73664426,40,100,2,141,1632,t,3,t,t,2,1,1,1,1,14,22,51,26,f,7,yes,29
21430100,40,0,6,352,2246,f,6,t,t,2,1,1,1,1,18,48,78,0,f,8,yes,22
4994570,40,6,1,47,2834,f,1,t,f,2,1,0,1,0.666666667,2,18,47,6,t,6,no,19
10114396,43,26,3,63,2548,f,3,t,t,2,1,1,1,1,4,34,63,5,f,4,no,34
41195886,45,82,2,115,1918,t,2,t,t,2,1,1,1,1,0,0,25,0,f,4,no,17
41195886,45,61,2,300,1918,t,2,t,t,2,1,1,1,1,0,0,25,9,f,4,no,29
101660866,45,4,1,0,1474,f,1,t,t,1,1,1,1,1,0,0,0,0,f,4,no,23
29351071,45,39,1,0,2067,t,4,t,t,1,1,1,1,1,0,0,0,21,t,5,no,22
109539817,45,14,2,330,1408,t,2,t,f,2,15,1,1,5.666666667,0,25,55,4,f,5,no,25
109539817,45,18,2,330,1408,t,2,t,f,2,15,1,1,5.666666667,0,25,55,6,f,5,no,17
21339912,45,2,1,0,2249,f,1,t,t,1,15,1,1,5.666666667,0,0,0,2,f,5,no,43
73187322,45,15,1,170,1634,f,1,t,t,2,1,1,0,0.666666667,21,51,81,15,t,5,no,35
37730667,46,21,1,0,1954,f,1,t,f,2,1,1,1,1,0,0,0,0,f,3,no,21
104631215,46,17,5,361,1450,f,5,t,t,2,1,1,1,1,26,56,86,11,t,6,no,6
113402566,49,298,2,331,1384,t,2,t,t,2,1,1,1,1,13,37,56,58,t,7,yes,29
113402566,49,320,2,338,1384,t,2,t,t,2,1,1,1,1,16,36,65,69,t,7,yes,27
52694136,49,72,2,330,1778,f,2,t,f,2,15,1,1,5.666666667,0,25,55,13,t,8,no,18
52694136,49,28,2,0,1778,f,2,t,f,2,1,1,1,1,0,0,0,3,t,8,no,19
30654303,49,31,3,0,2046,f,2,t,f,1,1,1,1,1,0,0,0,10,t,3,no,11
126370548,49,0,1,25,1302,f,2,t,f,2,1,1,1,1,0,0,25,0,t,3,no,11
42801403,50,51,2,361,1901,t,2,t,t,2,1,1,1,1,26,56,86,5,f,5,no,21
42801403,50,44,2,235,1901,t,2,t,t,2,1,1,1,1,11,13,13,6,f,5,no,25
53867118,50,108,2,252,1768,t,2,t,t,2,1,1,1,1,27,52,72,18,f,4,no,33
4359347,50,48,1,353,2893,f,1,t,f,1,1,1,1,1,18,48,78,5,f,4,no,22
10114396,50,19,3,65,2548,f,3,t,t,1,1,1,1,1,6,36,65,2,f,4,no,35
93034198,50,128,1,0,1531,t,1,t,t,2,1,1,1,1,0,0,0,21,t,6,no,33
179188105,50,12,2,6,968,t,2,t,f,1,1,1,1,1,6,6,6,6,f,2,no,43
104631215,51,29,5,361,1450,f,5,t,t,2,1,1,2,1.333333333,26,56,86,21,t,6,no,7
37836694,52,2,1,0,1953,f,1,t,t,2,1,1,1,1,0,0,0,0,f,4,no,7
104631215,53,4,5,300,1450,f,5,t,t,2,1,1,2,1.333333333,0,0,25,4,t,6,no,10
3894707,55,304,1,334,2947,f,1,t,f,4,1,1,2,1.333333333,15,31,59,4,f,4,no,29
8706414,55,0,3,363,2620,f,3,t,f,2,3,5,5,4.333333333,28,58,88,0,f,6,yes,44
177057381,56,6,4,330,980,f,4,t,f,1,1,1,1,1,0,25,55,0,f,5,yes,27
8706414,58,9,3,365,2620,f,3,t,f,2,3,12,1,5.333333333,30,60,90,1,f,6,yes,46
5730719,59,101,4,0,2779,t,5,t,t,2,1,1,1,1,0,0,0,23,t,6,no,41
37022899,59,3,1,0,1961,f,1,t,t,3,1,1,1,1,0,0,0,0,f,8,yes,19
17618378,60,34,12,28,2322,t,12,t,t,2,1,1,1,1,0,0,28,5,t,5,no,30
17618378,60,40,12,28,2322,t,12,t,t,2,1,1,1,1,0,0,28,1,t,5,no,30
10114396,60,3,3,0,2548,f,3,t,t,1,1,1,1,1,0,0,0,0,f,4,no,11
177057381,60,5,4,330,980,f,4,t,f,1,1,1,1,1,0,25,55,3,f,5,yes,28
211241199,60,10,1,0,810,f,1,t,f,2,1,1,1,1,0,0,0,0,t,2,no,18
17618378,62,13,12,28,2322,t,12,t,t,1,1,1,1,1,0,0,28,1,t,5,no,23
12756791,63,1,1,0,2444,f,1,t,t,1,1,1,1,1,0,0,0,1,f,5,no,14
14823197,64,51,8,13,2388,f,13,t,t,3,1,1,1,1,13,13,13,3,t,6,no,44
17618378,65,9,12,88,2322,t,12,t,t,2,15,1,2,6,29,59,88,1,t,5,no,26
17618378,65,16,12,28,2322,t,12,t,t,2,15,1,2,6,0,0,28,2,t,5,no,22
21021123,65,3,1,0,2257,f,1,t,t,2,1,1,1,1,0,0,0,0,t,6,no,17
163851428,65,13,2,179,1053,t,2,t,f,1,1,1,1,1,30,60,90,3,f,5,yes,29
924845,65,1,1,115,3385,f,1,t,t,4,1,2,4,2.333333333,0,0,25,1,t,5,no,20
21430100,67,0,6,352,2246,f,6,t,t,2,1,1,1,1,18,48,78,0,f,8,yes,23
17618378,68,60,12,28,2322,t,12,t,t,1,1,1,1,1,0,0,28,7,t,5,no,37
135424295,69,12,4,208,1243,f,4,t,f,2,1,1,1,1,0,0,0,12,t,5,yes,21
14823197,70,52,8,13,2388,f,13,t,t,3,1,1,1,1,13,13,13,1,t,6,no,46
75727877,70,0,1,0,1620,f,1,t,t,2,1,1,1,1,0,0,0,0,f,4,no,13
122134451,70,67,1,85,1328,f,1,t,f,2,1,1,1,1,26,56,85,8,f,4,no,18
184313579,70,8,1,0,941,f,1,t,t,2,1,1,1,1,0,0,0,0,f,4,yes,26
177057381,70,1,4,330,980,f,4,t,f,1,1,1,1,1,0,25,55,1,f,5,yes,25
105963254,70,1,1,88,1439,f,1,t,f,2,15,1,1,5.666666667,29,59,88,0,f,8,yes,20
51012933,70,1,1,23,1797,f,0,t,t,2,15,1,1,5.666666667,2,2,23,1,t,6,no,21
40157936,72,59,3,0,1929,t,3,t,f,2,1,1,1,1,0,0,0,1,t,5,yes,26
40157936,72,1,3,0,1929,t,3,t,f,2,1,1,1,1,0,0,0,0,t,5,yes,14
80112599,75,0,1,0,1598,f,1,t,f,2,1,1,1,1,0,0,0,0,f,4,no,13
10193959,75,17,4,6,2545,t,4,t,f,2,1,0,1,0.666666667,6,6,6,4,t,6,no,19
167621452,75,8,1,336,1032,f,1,t,f,2,1,1,1,1,18,32,62,8,f,6,yes,27
5730719,79,9,4,0,2779,t,5,t,t,2,1,1,1,1,0,0,0,0,t,6,no,25
99677670,79,53,1,0,1488,f,1,t,f,3,1,1,2,1.333333333,0,0,0,1,f,2,no,19
76659580,80,30,1,68,1616,t,1,t,f,2,1,1,1,1,16,39,68,10,t,4,no,22
11639653,80,2,1,0,2481,f,1,t,f,2,1,1,1,1,0,0,0,0,t,3,no,24
14823197,85,80,8,12,2388,f,13,t,t,4,1,1,2,1.333333333,12,12,12,4,t,6,no,56
177057381,85,1,4,330,980,f,4,t,f,1,1,0,1,0.666666667,0,25,55,0,f,5,yes,15
135424295,88,6,4,330,1243,f,4,t,f,2,1,1,2,1.333333333,0,25,55,6,f,5,yes,17
135424295,89,12,4,357,1243,f,4,t,f,2,1,1,2,1.333333333,22,52,82,8,t,5,yes,30
65088096,90,3,1,265,1686,t,1,t,f,1,1,1,1,1,26,56,86,1,f,6,yes,26
311047839,90,3,1,28,356,f,1,t,f,2,15,2,2,6.333333333,20,24,28,3,t,6,yes,28
211704691,950,0,1,0,808,f,1,t,f,1,1,1,,1,0,0,0,0,t,2,no,8
7985819,110,0,5,365,2653,f,5,t,f,1,1,1,1,1,30,60,90,0,t,7,yes,14
181316835,114,10,1,267,957,f,1,t,f,2,1,1,1,1,0,0,0,2,f,7,yes,40
1838476,120,6,1,0,3176,f,1,t,t,2,1,1,1,1,0,0,0,0,f,6,no,32
136280641,120,1,1,0,1238,f,1,t,f,2,1,1,1,1,0,0,0,0,f,2,no,13
25077150,120,1,4,0,2151,f,4,t,t,1,1,1,1,1,0,0,0,0,t,8,no,32
25077150,129,2,4,0,2151,f,4,t,t,2,1,1,1,1,0,0,0,0,t,8,no,27
25077150,129,1,4,0,2151,f,4,t,t,1,1,1,1,1,0,0,0,0,t,8,no,28
131368458,149,8,1,0,1269,f,1,t,t,6,1,1,1,1,0,0,0,0,t,8,yes,30
332552,150,0,5,0,3600,t,5,t,f,6,1,1,1,1,0,0,0,0,f,5,no,22
46752921,150,0,1,0,1851,f,1,t,f,2,1,1,1,1,0,0,0,0,t,3,no,26
137772663,150,0,2,356,1229,t,2,t,t,4,1,2,0,1,26,51,81,0,f,8,yes,36
83415881,150,0,2,179,1582,f,2,t,f,2,1,1,1,1,30,60,90,0,f,2,no,16
1158145,29,1,7,75,3345,f,10,t,t,1,25,3,1,9.666666667,16,46,75,0,f,7,yes,26
5761488,30,0,1,0,2778,f,1,t,t,1,1,1,1,1,0,0,0,0,t,5,no,20
152506197,30,1,6,347,1139,t,7,t,f,1,15,1,1,5.666666667,12,42,72,1,f,2,no,21
311884828,32,17,1,72,352,f,0,t,f,2,1,1,,1,12,42,72,17,t,2,no,10
255288517,33,75,2,144,579,t,3,t,f,2,1,1,1,1,0,25,55,42,f,2,no,29
20614538,35,1,1,0,2267,f,1,t,t,2,1,1,1,1,0,0,0,0,f,5,no,14
66988100,35,0,1,0,1672,f,1,t,t,2,1,1,1,1,0,0,0,0,f,5,no,18
67777684,35,0,1,0,1667,f,1,t,f,2,2,1,1,1.333333333,0,0,0,0,f,3,no,16
50647543,35,0,1,0,1801,f,0,t,f,1,1,1,0,0.666666667,0,0,0,0,t,3,yes,8
66501332,38,22,1,0,1676,f,1,t,t,2,1,1,1,1,0,0,0,0,f,5,no,23
33741955,40,3,5,0,2002,f,6,t,f,2,1,1,2,1.333333333,0,0,0,0,f,4,no,33
33741955,40,1,5,0,2002,f,6,t,f,1,1,1,1,1,0,0,0,0,f,4,no,22
33741955,40,1,5,0,2002,f,6,t,f,1,1,1,1,1,0,0,0,0,f,4,no,30
33741955,40,4,5,0,2002,f,6,t,f,1,1,1,1,1,0,0,0,0,f,4,no,32
33741955,40,2,5,0,2002,f,6,t,f,1,1,1,1,1,0,0,0,0,f,4,no,13
81471352,40,9,1,44,1591,f,1,t,f,2,1,1,1,1,7,14,44,2,f,9,yes,26
254329127,40,24,4,92,581,t,4,t,f,2,2,1,2,1.666666667,0,0,25,17,f,4,yes,33
254329127,40,8,4,117,581,t,4,t,f,2,2,1,2,1.666666667,2,28,58,4,f,4,yes,34
254329127,40,18,4,83,581,t,4,t,f,3,2,1,3,2,0,0,0,14,f,4,yes,32
254329127,40,14,4,74,581,t,4,t,f,2,2,1,2,1.666666667,0,0,25,13,f,4,yes,34
248276762,40,16,2,0,610,f,3,t,f,2,15,1,1,5.666666667,0,0,0,12,f,6,yes,27
232464561,40,1,1,0,685,f,1,t,f,2,1,1,1,1,0,0,0,1,f,6,yes,34
220153199,40,11,1,7,760,f,3,t,f,2,1,1,,1,0,0,7,11,t,2,no,15
31833364,45,1,1,0,2027,f,1,t,t,4,1,1,2,1.333333333,0,0,0,0,f,7,no,18
255288517,45,35,2,330,579,t,3,t,f,2,1,1,1,1,0,25,55,27,f,2,no,20
248276762,45,10,2,0,610,f,3,t,f,2,15,1,1,5.666666667,0,0,0,10,t,6,yes,18
24636354,47,96,2,0,2164,t,2,t,f,2,1,1,1,1,0,0,0,38,f,9,yes,39
36668857,49,0,1,0,1966,f,1,t,t,1,1,1,1,1,0,0,0,0,f,5,no,2
18741266,50,4,1,365,2302,f,5,t,t,2,1,1,1,1,30,60,90,0,t,4,no,22
174195952,50,0,1,0,995,f,1,t,f,2,1,1,1,1,0,0,0,0,t,2,no,9
70435255,50,5,1,330,1650,t,0,t,f,3,1,1,1,1,0,25,55,5,t,5,no,32
4934787,55,104,1,353,2838,t,1,t,t,2,1,1,1,1,19,49,79,2,f,4,no,43
152506197,55,0,6,346,1139,t,7,t,f,1,1,1,0,0.666666667,11,41,71,0,f,2,no,9
36538801,60,2,1,0,1967,f,1,t,f,2,1,1,1,1,0,0,0,0,t,8,yes,28
25907198,65,9,2,176,2131,f,2,t,t,1,1,1,1,1,27,57,87,2,f,5,no,33
74532401,75,2,1,0,1627,f,1,t,f,2,1,1,1,1,0,0,0,0,t,3,no,17
25077150,75,3,4,0,2151,f,4,t,t,1,1,1,1,1,0,0,0,0,t,8,no,28
9131572,75,0,1,122,2599,f,0,t,f,2,1,1,1,1,26,56,86,0,f,2,no,31
70046956,80,4,1,89,1653,f,1,t,f,3,1,1,1,1,30,60,89,0,f,2,no,24
114814698,90,0,1,173,1375,f,1,t,f,2,1,0,2,1,24,54,84,0,t,3,no,23
7985819,95,12,5,365,2653,f,5,t,f,1,1,1,1,1,30,60,90,0,f,7,yes,14
7985819,95,9,5,365,2653,f,5,t,f,1,1,1,1,1,30,60,90,0,f,7,yes,12
177070473,95,53,1,62,980,t,1,t,f,3,1,1,2,1.333333333,3,33,62,14,t,5,yes,27
7985819,99,1,5,365,2653,f,5,t,f,2,1,1,1,1,30,60,90,0,t,7,yes,14
7985819,99,1,5,365,2653,f,5,t,f,2,1,1,1,1,30,60,90,0,t,7,yes,14
9859428,100,0,1,365,2561,f,1,t,f,2,1,1,1,1,30,60,90,0,f,7,yes,7
215043920,100,3,1,89,790,f,1,t,f,2,1,1,,1,29,59,89,0,f,2,no,15
24716813,250,7,1,0,2161,f,1,t,t,2,1,1,1,1,0,0,0,0,f,5,no,18
49370870,75,21,1,0,1819,f,2,t,f,2,1,1,1,1,0,0,0,0,f,7,no,31
12007429,1100,0,1,0,2469,f,10,t,t,6,1,1,3,1.666666667,0,0,0,0,t,7,no,26
39291043,100,0,2,0,1938,f,2,t,f,1,1,1,1,1,0,0,0,0,f,3,no,18
313118825,110,2,2,55,347,f,2,t,f,2,1,1,1,1,0,25,55,2,f,6,yes,19
2327534,125,13,3,0,3107,f,4,t,t,2,1,1,1,1,0,0,0,2,f,6,yes,41
180725650,125,0,1,0,960,f,1,t,f,1,1,1,1,1,0,0,0,0,f,7,yes,20
89715763,150,0,2,88,1550,f,2,t,f,3,15,1,1,5.666666667,28,58,88,0,t,6,yes,13
10086614,150,0,1,0,2550,f,1,t,f,2,1,1,1,1,0,0,0,0,t,2,no,21
64345139,159,2,2,3,1692,t,2,t,f,4,15,1,2,6,3,3,3,0,t,5,yes,31
33803374,195,73,1,0,2001,t,1,t,t,2,1,1,1,1,0,0,0,11,t,7,yes,42
19417998,200,0,1,0,2290,f,1,t,t,2,1,1,1,1,0,0,0,0,f,7,no,11
4150385,219,1,1,365,2918,f,1,t,f,2,1,1,1,1,30,60,90,0,t,3,no,14
25916047,250,1,1,0,2131,f,2,t,f,3,1,0,2,1,0,0,0,0,t,2,no,20
10050491,500,0,1,360,2551,f,2,t,f,6,2,2,3,2.333333333,25,55,85,0,t,5,yes,25
86426407,550,0,5,3,1566,f,0,t,f,6,1,1,3,1.666666667,0,0,0,0,t,6,yes,16
86426407,550,0,5,3,1566,f,0,t,f,6,1,1,3,1.666666667,0,0,0,0,t,6,yes,16
86426407,550,0,5,3,1566,f,0,t,f,6,1,1,3,1.666666667,0,0,0,0,t,6,yes,16
86426407,550,0,5,3,1566,f,0,t,f,6,1,1,3,1.666666667,0,0,0,0,t,6,yes,16
142512200,57,5,1,299,1204,f,1,t,f,2,1,1,1,1,0,0,24,5,t,7,yes,10
220764,65,3,1,0,3722,f,1,t,f,1,1,1,1,1,0,0,0,0,f,2,no,24
213205633,65,1,2,55,800,t,2,t,t,1,1,1,1,1,1,25,55,1,f,5,yes,34
104909743,70,1,1,0,1448,f,1,t,f,2,1,1,1,1,0,0,0,0,t,2,no,24
85655266,70,2,1,15,1570,f,0,t,t,4,2,1,1,1.333333333,15,15,15,2,t,9,yes,21
130482844,77,12,1,0,1275,f,1,t,t,1,1,1,1,1,0,0,0,0,t,9,yes,21
29053496,79,63,1,16,2073,f,1,t,t,2,15,2,2,6.333333333,0,0,16,3,f,6,no,35
214864516,80,1,1,179,791,f,1,t,f,2,1,1,1,1,29,59,89,0,f,2,no,21
